route_id,route_short_name,route_long_name,agency_id,sistema,subsistema,status,grupo_mode,lote_mode,empresa_mode,consorcio_operador,area_operacional_num_1a9,nome,area_operacional_hex_cor,cidade
8065-10,8065-10,Hab. Turística - Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
8072-10,8072-10,Pq. Ipê - Metrô Morumbi,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D12,TransCap,Bless,,,,São Paulo
8073-10,8073-10,Jd. Guaraú - Term. Vl. Sônia,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D12,TransCap,Bless,,,,São Paulo
8075-10,8075-10,Term. Campo Limpo - Metrô Butantã,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8075-21,8075-21,Term. Campo Limpo - Term. Vl. Sônia,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8077-10,8077-10,Jd. João Xxiii - Term. Vl. Sônia,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
8078-10,8078-10,Jd. Das Palmas - Hosp. Campo Limpo,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D12,TransCap,Bless,,,,São Paulo
807A-10,807A-10,Term. Campo Limpo - Term. Sto. Amaro,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Ambiental,,,,,São Paulo
807J-10,807J-10,Term. Campo Limpo - Shop. Morumbi,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D12,TransCap,Bless,,,,São Paulo
807M-10,807M-10,Term. Campo Limpo - Shop. Morumbi,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D12,TransCap,Bless,,,,São Paulo
807P-10,807P-10,Paraisópolis - Sto. Amaro,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D12,TransCap,Bless,,,,São Paulo
8082-10,8082-10,Cid. Universitária - Metrô Butantã,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8083-10,8083-10,Cid. Universitária - Metrô Butantã,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8084-10,8084-10,Metrô Butantã - Cid. Universitária,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8085-10,8085-10,P3 - Circular Usp,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8086-10,8086-10,Jaguaré - Pinheiros,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
809A-10,809A-10,Jd. D'abril - Term. Pinheiros,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
809D-10,809D-10,Cohab Educandário - Term. Pinheiros,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
809H-10,809H-10,Jd. Boa Vista - Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
809J-10,809J-10,Jd. Colombo - Metrô Morumbi,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
809L-10,809L-10,Campo Limpo - Lapa,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D12,TransCap,Bless,,,,São Paulo
809N-10,809N-10,Vl. Dalva - Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
809P-10,809P-10,Term. Campo Limpo - Term. Pinheiros,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Ambiental,,,,,São Paulo
809R-10,809R-10,Rio Pequeno - Term. Pinheiros,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
809T-10,809T-10,Cohab Raposo Tavares - Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
809U-10,809U-10,Cid. Universitária - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
809U-21,809U-21,Metrô Barra Funda - Metrô Vila Madalena,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
809V-10,809V-10,Vl. Gomes - Metrô - Trianon - Masp,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8100-10,8100-10,Term. Pirituba - Term. Lapa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
817C-10,817C-10,Lapa - Hosp. Das Clínicas,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8194-10,8194-10,Perus - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
8199-10,8199-10,Pirituba - Cem. Vl. Nova Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
819A-10,819A-10,Cptm Vl. Aurora - Jd. Primavera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
8200-10,8200-10,Term. Pirituba - Term. Lapa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8215-10,8215-10,Jd. Paulistano - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8252-10,8252-10,Metrô Barra Funda - Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
8300-1,8300-1,Term. Pirituba - Term. Lapa,1,onibus,municipal,existente,,,,,,,,São Paulo
8300-10,8300-10,Term. Pirituba - Term. Lapa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8319-10,8319-10,Pq. Continental - Sesc Pompéia,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8319-21,8319-21,Shop. Villa Lobos - Pq. Continental,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8400-10,8400-10,Term. Pirituba - Pça. Ramos De Azevedo,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
846M-10,846M-10,Vl. Piauí - Term. Pinheiros,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
847J-10,847J-10,City Jaraguá - Jaguaré,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
847J-21,847J-21,Term. Lapa - City Jaragua,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
847P-10,847P-10,Term. Pirituba - Vl. Olímpia,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
847P-42,847P-42,Brasilândia - Vl. Olímpia,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
848L-10,848L-10,Recanto Dos Humildes - Term. Pirituba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Spencer,,,,,São Paulo
8500-10,8500-10,Term. Pirituba - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8528-10,8528-10,Jd. Guarani - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8538-10,8538-10,Freguesia Do Ó - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Gato Preto,,,,,São Paulo
8542-21,8542-21,Brasilândia - Term. Lapa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Gato Preto,,,,,São Paulo
8544-10,8544-10,Cid. D'abril 3ª Gleba - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8545-10,8545-10,Penteado - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Gato Preto,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
8548-10,8548-10,Parada De Taipas - Term. Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
8549-10,8549-10,Taipas - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
856R-10,856R-10,Lapa - Socorro,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
857A-10,857A-10,Term. Campo Limpo - Metrô Sta. Cruz,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR7,KBPX,KBPX,7.0,Área 7,#990000,São Paulo
857C-10,857C-10,Term. Campo Limpo - Metrô Conceição,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR7,KBPX,KBPX,7.0,Área 7,#990000,São Paulo
857P-10,857P-10,Term. Campo Limpo - Paraíso,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Ambiental,,,,,São Paulo
857R-10,857R-10,Term. Campo Limpo - Aclimação,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
857R-41,857R-41,Est. Hebraica Rebouças - Ana Rosa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
8594-10,8594-10,Cid. D'abril  - Pça. Ramos De Azevedo,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8600-10,8600-10,Term. Pirituba - Lgo. Do Paissandú,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8600-22,8600-22,Vl. Iório - Lgo. Do Paissandú,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8605-10,8605-10,Term. Campo Limpo - Term. Bandeira,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR7,KBPX,KBPX,7.0,Área 7,#990000,São Paulo
8610-10,8610-10,Jd. Paulo Vi - Term. Bandeira,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8615-10,8615-10,Pq. Da Lapa - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8622-10,8622-10,Morro Doce - Pça. Ramos De Azevedo,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8677-10,8677-10,Jd. Líbano - Lgo. Do Paissandú,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8686-10,8686-10,Mangalot - Lgo. Do Paissandú,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8686-21,8686-21,Term. Lapa - Mangalot,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
8700-1,8700-1,Term. Campo Limpo - Pça. Ramos De Azevedo,1,onibus,municipal,existente,,,,,,,,São Paulo
8700-10,8700-10,Term. Campo Limpo - Pça. Ramos De Azevedo,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8700-21,8700-21,Lgo. Do Taboão - Pça. Ramos De Azevedo,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8700-24,8700-24,Lgo. Do Taboão - Pça. Ramos De Azevedo,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
8705-10,8705-10,Shop. Continental - Anhangabaú,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8705-51,8705-51,Pq. Continental - Anhangabaú,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8707-10,8707-10,Rio Pequeno - Term. Princ. Isabel,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
8707-21,8707-21,Rio Pequeno - Butantã,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E08,Transppass,,,,,São Paulo
874C-10,874C-10,Pq. Continental - Metrô - Trianon - Masp ,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
874T-10,874T-10,Ipiranga - Lapa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
875A-10,875A-10,Aeroporto - Perdizes,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR6,MobiBrasil,Mobibrasil,6.0,Área 6,#00BFD0,São Paulo
875C-1,875C-1,Term. Lapa - Metrô Sta. Cruz,1,onibus,municipal,existente,,,,,,,,São Paulo
875C-10,875C-10,Term. Lapa - Metrô Sta. Cruz,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR9,Transppass,Consórcio Transvida Ambiental / Transpass / Campo Belo,9.0,Área 9,#E6E6E6,São Paulo
875H-10,875H-10,Term. Lapa - Metrô Vl. Mariana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
875P-10,875P-10,Metrô Barra Funda - Metrô Ana Rosa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
877T-10,877T-10,Vl. Anastácio - Metrô Paraíso,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
888P-10,888P-10,Perus - Cohab Taipas,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
9002-10,9002-10,Jd. Pery Alto - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D02,Norte Buss,,,,,São Paulo
9004-10,9004-10,Jd. Elisa Maria - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9005-10,9005-10,Jd. Princesa - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9005-41,9005-41,Jd. Vista Alegre - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9005-42,9005-42,Sítio Dos Francos - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9006-10,9006-10,Vl. Penteado - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9008-10,9008-10,Pq. De Taipas - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9008-41,9008-41,Estância Jaraguá - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9009-10,9009-10,Cohab Brasilândia - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9011-10,9011-10,Cptm Jaraguá - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9011-21,9011-21,Cptm Jaraguá - City Jaraguá,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9012-10,9012-10,Itaberaba - Term. Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
9014-10,9014-10,Morro Grande - Term. Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Gato Preto,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
9014-42,9014-42,Jd. Iracema - Term. Lapa,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Gato Preto,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
9015-10,9015-10,Vl. Zatt - Term. Pirituba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9015-31,9015-31,Vl. Zatt - Term. Pirituba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9018-10,9018-10,Vl. Mirante - Term. Pirituba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9019-10,9019-10,Jd. Paulistano - Term. Pirituba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9020-10,9020-10,Vl. Mirante - Term. Pirituba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9023-10,9023-10,Pq. De Taipas - Term. Pirituba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9032-10,9032-10,Jd. Damasceno - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9032-21,9032-21,Jd. Damasceno - Term. Cachoeirinha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9047-10,9047-10,Jd. Paulistano - Lapa,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9050-10,9050-10,Term. Lapa - Itaim Bibi,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
9051-10,9051-10,Lapa - Term. Pinheiros,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
908T-10,908T-10,Term. Pq. D. Pedro Ii - Butantã,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
9090-10,9090-10,Pq. Tietê - Term. Casa Verde,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
909T-1,909T-1,Term. Pinheiros - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,,,,,,,,São Paulo
909T-10,909T-10,Term. Pinheiros - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR8,Gato Preto,Gato Preto,8.0,Área 8,#FF5205,São Paulo
9162-10,9162-10,Vl. Penteado - Term. Casa Verde,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Gato Preto,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
9166-10,9166-10,Cachoeirinha - Jd. Sta. Cruz,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
917H-10,917H-10,Term. Pirituba - Metrô Vl. Mariana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
917M-10,917M-10,Morro Grande - Metrô Ana Rosa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Gato Preto,,,,,São Paulo
917M-31,917M-31,Morro Grande - Metrô Ana Rosa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Gato Preto,,,,,São Paulo
9181-10,9181-10,Vl. Terezinha - Lapa,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9188-10,9188-10,Capela Da Lagoa  - Lapa,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9188-42,9188-42,Capela Da Lagoa - Lapa,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9191-10,9191-10,Jd. Elisa Maria - Bom Retiro,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
9191-21,9191-21,Metrô Barra Funda - Bom Retiro,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
920P-10,920P-10,Term. Pq. D. Pedro Ii - Pinacoteca,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
9300-10,9300-10,Term. Casa Verde - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
9301-10,9301-10,Term. Casa Verde - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
930P-10,930P-10,Term. Pq. D. Pedro Ii - Term. Pinheiros,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
9354-10,9354-10,Term. Cachoeirinha - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
938C-10,938C-10,Cohab Taipas - Term. Princ. Isabel,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
938C-21,938C-21,Cohab Taipas - Term. Lapa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
938L-10,938L-10,Term. Cachoeirinha - Lapa,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Gato Preto,,,,,São Paulo
938P-10,938P-10,Jd. Tereza - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
938V-10,938V-10,Jd. Vista Alegre - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
948A-10,948A-10,Vl. Zatt - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
9500-10,9500-10,Term. Cachoeirinha - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
9501-10,9501-10,Term. Cachoeirinha - Lgo. Do Paissandú,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
955P-10,955P-10,Museu Ipiranga  - Pq. Ibirapuera ,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
957T-10,957T-10,Cohab Taipas - Vl. Olímpia,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
958P-10,958P-10,Jd. Nardini - Vl. Olímpia,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR1,Santa Brigida Mangalot,Consórcio Bandeirante de Mobilidade,1.0,Área 1,#4DFF19,São Paulo
9653-10,9653-10,Pedra Branca - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E01,Santa Brigida,,,,,São Paulo
965A-10,965A-10,Paraíso - Pacaembu,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR6,MobiBrasil,Mobibrasil,6.0,Área 6,#00BFD0,São Paulo
967A-10,967A-10,Imirim - Pinheiros,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
9701-10,9701-10,Cem. Cachoeirinha - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
9717-10,9717-10,Jd. Almanara - Metrô Santana,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D01,Norte Buss,,,,,São Paulo
971A-10,971A-10,Jd. Primavera - Shop. D,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
971C-10,971C-10,Cohab Brasilândia - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
971D-10,971D-10,Jd. Damasceno - Shop. Center Norte,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
971M-10,971M-10,Vl. Penteado - Metrô Santana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
971R-10,971R-10,Cptm Jaraguá - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
971R-21,971R-21,Jd. Damasceno - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
971R-42,971R-42,Cdhu Voith - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
971R-51,971R-51,Chica Luisa - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
971T-10,971T-10,Vl. Sta. Maria - Metrô Santana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
971V-10,971V-10,Jd. Vista Alegre - Shop. Center Norte,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
971X-10,971X-10,Term. Cachoeirinha - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
