linha_id,linha,sistema,subsistema,operador,fase,etapa,status,qtde_vias,qtde_estacoes,comprimento_km,origem_aba,cidade
linha_nese1_santo_andre_aruja,Linha NESE1 - Santo André - Arujá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase III - Ramal para São Martinho,,proposta,2.0,0,12.85533162899739,dados,São Paulo
linha_os1_barueri_grajau,Linha OS1 - Barueri - Grajaú,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase I - até- Granja Viana,,proposta,,0,11.63225910788908,dados,São Paulo
linha_os1_barueri_grajau,Linha OS1 - Barueri - Grajaú,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase II - até Jd. Ângela,,proposta,,0,14.30579273838328,dados,São Paulo
linha_os1_barueri_grajau,Linha OS1 - Barueri - Grajaú,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase III- até Grajaú,,proposta,,0,10.1741601021644,dados,São Paulo
nan,,Sistema Rodoviário,,nan,,,proposta,,0,2.285481805386898,dados,São Paulo
nan,,Sistema Suplementar,,nan,,,proposta,,0,236.3994025557274,dados,São Paulo
nan,,Sistemas Complementar,Subsistema Complementar ARTESP,Subsistema Complementar ARTESP,,,proposta,,0,84.72075236455593,dados,São Paulo
nan,,Sistemas Complementar,Subsistema Complementar Metrô,Subsistema Complementar Metrô,,,proposta,,0,97.67385391188091,dados,São Paulo
nan,,Sistemas Complementar,Subsistema Complementar SPTrans,Subsistema Complementar SPTrans,,,proposta,,0,212.9881777501142,dados,São Paulo
linha_17_ouro,Linha 17 - Ouro,Sistema Metropolitano,Propostas - Subsistema Leve,Propostas - Subsistema Leve,Fase I - Extensão para Pq. Dom Pedro II,,proposta,,0,15.20473015892093,metropolitano,São Paulo
linha_17_ouro,Linha 17 - Ouro,Sistema Metropolitano,Propostas - Subsistema Leve,Propostas - Subsistema Leve,Fase I - Extensão para Vila Yara,,proposta,,0,6.412547019173005,metropolitano,São Paulo
linha_17_ouro,Linha 17 - Ouro,Sistema Metropolitano,Propostas - Subsistema Leve,Propostas - Subsistema Leve,Fase II - Ramal para Alvarenga,,proposta,,0,16.27417098653093,metropolitano,São Paulo
linha_17_ouro,Linha 17 - Ouro,Sistema Metropolitano,Propostas - Subsistema Leve,Propostas - Subsistema Leve,Fase II - Ramal para Giovani Gronchi,,proposta,,0,3.901153364065354,metropolitano,São Paulo
linha_18_bronze,Linha 18 - Bronze,Sistema Metropolitano,Propostas - Subsistema Leve,Propostas - Subsistema Leve,Fase I - Djalma Dutra - Ipiranga,,proposta,,0,20.19941912915572,metropolitano,São Paulo
linha_18_bronze,Linha 18 - Bronze,Sistema Metropolitano,Propostas - Subsistema Leve,Propostas - Subsistema Leve,Fase II - Ramal para Fernão Dias,,proposta,,0,14.31812808653478,metropolitano,São Paulo
linha_01_azul,Linha 01 - Azul,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Extensão Norte,,proposta,,0,2.769437301807989,metropolitano,São Paulo
linha_02_verde,Linha 02 - Verde,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase 3 - São Domingos - Santa Monica,,proposta,,0,3.25850621629138,metropolitano,São Paulo
linha_02_verde,Linha 02 - Verde,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase I - Cerro Corá - Boaçava,,proposta,,0,2.862138269849237,metropolitano,São Paulo
linha_02_verde,Linha 02 - Verde,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase II - Boaçava - São Domingos,,proposta,,0,4.338876253462794,metropolitano,São Paulo
linha_03_vermelha_extensao_ate_lapa,Linha 03 - Vermelha - Extensão até Lapa,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Extensão Oeste,,proposta,,0,1.339315699057677,metropolitano,São Paulo
linha_cs1_paraiso_anhangabau_ate_pedreira_nakamura,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase I - Trecho entre Paraíso - Jd. Aeroporto,,proposta,4.0,0,8.65878388616665,metropolitano,São Paulo
linha_cs1_paraiso_anhangabau_ate_pedreira_nakamura,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,proposta,3.0,12,15.0750235685782,metropolitano,São Paulo
linha_cs1_paraiso_anhangabau_ate_pedreira_nakamura,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa II - Ramal do Itororó,proposta,2.0,2,3.511983480344641,metropolitano,São Paulo
